student_id,full_name,email,dob,hometown,math,literature,english,source_file,error_log,avg_score,rank
SV563,Thi D Nguyen,nguyen.thid.563@gmail.com,2006-06-10,Hai Phong,6.4,0.9,0.0,students_202601191651.txt,,2.43,Yếu
SV564,Van A Le,le.vana.564@gmail.com,2005-05-24,Da Nang,1.6,7.1,0.0,students_202601191651.txt,,2.9,Yếu
SV565,Thi B Dang,dang.thib.565@gmail.com,2005-07-09,Hai Phong,7.1,0.1,0.0,students_202601191651.txt,,2.4,Yếu
SV566,Minh E Tran,tran.minhe.566@gmail.com,2005-05-15,Son La,9.4,2.6,9.8,students_202601191651.txt,,7.27,Khá
SV567,Thi D Bui,bui.thid.567@gmail.com,2001-03-28,Son La,8.4,6.1,0.0,students_202601191651.txt,,4.83,Yếu
SV568,Thi D Dinh,fake_email_568@not-exist-domain.com,2004-03-10,N/A,8.1,7.0,0.1,students_202601191651.txt,,5.07,Trung Bình
SV569,Van A Tieu,tieu.vana.569@gmail.com,2005-03-24,Tp.Hcm,4.0,0.2,9.3,students_202601191651.txt,,4.5,Yếu
SV570,Thi D Pham,pham.thid.570@gmail.com,2001-09-29,Da Nang,1.0,4.7,6.1,students_202601191651.txt,,3.93,Yếu
SV571,Van A Dang,fake_email_571@not-exist-domain.com,2002-02-12,Unknown,5.4,3.1,9.5,students_202601191651.txt,,6.0,Trung Bình
SV572,Minh E Vu,fake_email_572@not-exist-domain.com,2007-07-25,Ha Noi,6.9,2.5,2.0,students_202601191651.txt,,3.8,Yếu
SV573,Van A Pham,pham.vana.573@gmail.com,2000-03-20,Can Tho,7.7,2.3,1.7,students_202601191651.txt,,3.9,Yếu
SV574,Minh E Vu,vu.minhe.574@gmail.com,2007-10-13,Tp.Hcm,8.8,2.1,0.0,students_202601191651.txt,,3.63,Yếu
SV575,Minh E Trinh,fake_email_575@not-exist-domain.com,2001-05-14,N/A,5.7,0.8,2.2,students_202601191651.txt,,2.9,Yếu
SV576,Tuan G Pham,pham.tuang.576@gmail.com,2005-02-16,Can Tho,7.7,7.9,5.7,students_202601191651.txt,,7.1,Khá
SV577,Van C Pham,pham.vanc.577@gmail.com,2004-01-18,Hai Phong,7.4,9.7,5.2,students_202601191651.txt,,7.43,Khá
SV578,Duc H Unknown,unknown.duch.578@gmail.com,2005-01-22,Can Tho,8.8,1.4,5.1,students_202601191651.txt,,5.1,Trung Bình
SV579,Ngoc F Pham,pham.ngocf.579@gmail.com,2007-01-01,Ha Noi,4.2,9.8,7.5,students_202601191651.txt,,7.17,Khá
SV580,Tuan G Dinh,dinh.tuang.580@gmail.com,2002-02-12,Unknown,3.8,4.4,0.0,students_202601191651.txt,,2.73,Yếu
SV581,Van C Pham,pham.vanc.581@gmail.com,2004-12-20,Unknown,0.2,2.9,3.7,students_202601191651.txt,,2.27,Yếu
SV582,Ngoc F Hoang,fake_email_582@not-exist-domain.com,2002-12-08,Tp.Hcm,8.6,4.4,9.6,students_202601191651.txt,,7.53,Khá
SV583,Thi D Hoang,fake_email_583@not-exist-domain.com,2007-11-20,Tp.Hcm,9.7,6.5,0.7,students_202601191651.txt,,5.63,Trung Bình
SV584,Tuan G Trinh,trinh.tuang.584@gmail.com,2007-07-18,N/A,3.7,9.2,7.8,students_202601191651.txt,,6.9,Khá
SV585,Van A Vu,vu.vana.585@gmail.com,2003-12-19,Unknown,7.6,5.7,2.7,students_202601191651.txt,,5.33,Trung Bình
SV586,Thi D Tran,tran.thid.586@gmail.com,2006-12-19,Unknown,0.1,7.4,0.0,students_202601191651.txt,,2.5,Yếu
SV587,Van A Hoang,hoang.vana.587@gmail.com,2007-01-22,Can Tho,6.2,1.2,7.8,students_202601191651.txt,,5.07,Trung Bình
SV588,Thi D Le,fake_email_588@not-exist-domain.com,2002-01-13,Hai Phong,3.3,0.2,0.0,students_202601191651.txt,,1.17,Yếu
SV589,Van C Unknown,fake_email_589@not-exist-domain.com,2007-06-10,Son La,3.4,9.9,2.8,students_202601191651.txt,,5.37,Trung Bình
SV590,Duc H Tieu,fake_email_590@not-exist-domain.com,2002-04-19,Can Tho,4.0,3.6,0.0,students_202601191651.txt,,2.53,Yếu
SV591,Tieu I Trinh,trinh.tieui.591@gmail.com,2005-07-06,Da Nang,7.3,7.5,0.0,students_202601191651.txt,,4.93,Yếu
SV592,Van A Bui,fake_email_592@not-exist-domain.com,2001-07-05,Nghe An,8.4,6.1,4.0,students_202601191651.txt,,6.17,Trung Bình
SV593,Ngoc F Vu,fake_email_593@not-exist-domain.com,2004-10-13,Hai Phong,9.9,4.5,2.6,students_202601191651.txt,,5.67,Trung Bình
SV594,Van A Nguyen,nguyen.vana.594@gmail.com,2001-06-09,Thanh Hoa,5.0,3.7,6.1,students_202601191651.txt,,4.93,Yếu
SV595,Tieu I Vu,vu.tieui.595@gmail.com,2007-07-23,Hai Phong,8.1,7.8,3.9,students_202601191651.txt,,6.6,Khá
SV596,Thi B Hoang,hoang.thib.596@gmail.com,2004-08-02,N/A,5.1,3.1,8.8,students_202601191651.txt,,5.67,Trung Bình
SV597,Thi D Trinh,fake_email_597@not-exist-domain.com,2003-12-15,N/A,2.5,5.0,0.0,students_202601191651.txt,,2.5,Yếu
SV598,Van A Tran,tran.vana.598@gmail.com,2002-08-12,Ha Noi,7.7,7.6,9.9,students_202601191651.txt,,8.4,Giỏi
SV599,Duc H Dang,fake_email_599@not-exist-domain.com,2007-02-25,Thanh Hoa,0.6,4.1,7.3,students_202601191651.txt,,4.0,Yếu
SV600,Van A Nguyen,fake_email_600@not-exist-domain.com,2005-01-31,Thanh Hoa,1.9,3.2,7.0,students_202601191651.txt,,4.03,Yếu
SV601,Minh E Tran,tran.minhe.601@gmail.com,2003-04-13,Nghe An,6.0,6.3,0.0,students_202601191651.txt,,4.1,Yếu
SV602,Minh E Tran,tran.minhe.602@gmail.com,2002-12-09,Unknown,8.9,5.7,2.1,students_202601191651.txt,,5.57,Trung Bình
SV603,Thi D Vu,vu.thid.603@gmail.com,2003-01-15,Da Nang,8.4,2.8,0.7,students_202601191651.txt,,3.97,Yếu
SV604,Minh E Vu,vu.minhe.604@gmail.com,2005-05-14,Tp.Hcm,9.5,3.4,4.7,students_202601191651.txt,,5.87,Trung Bình
SV605,Thi D Nguyen,nguyen.thid.605@gmail.com,2004-05-31,Unknown,2.8,7.0,2.5,students_202601191651.txt,,4.1,Yếu
SV606,Van A Le,fake_email_606@not-exist-domain.com,2001-11-10,Tp.Hcm,5.9,5.6,4.4,students_202601191651.txt,,5.3,Trung Bình
SV607,Ngoc F Pham,pham.ngocf.607@gmail.com,2003-04-01,Can Tho,4.3,3.8,2.6,students_202601191651.txt,,3.57,Yếu
SV608,Minh E Tran,fake_email_608@not-exist-domain.com,2000-01-30,Ha Noi,8.9,6.2,0.0,students_202601191651.txt,,5.03,Trung Bình
SV609,Thi B Le,le.thib.609@gmail.com,2006-07-01,Ha Noi,4.6,4.8,9.0,students_202601191651.txt,,6.13,Trung Bình
SV610,Tuan G Dinh,fake_email_610@not-exist-domain.com,2005-11-12,Unknown,3.6,9.3,0.5,students_202601191651.txt,,4.47,Yếu
SV611,Minh E Le,le.minhe.611@gmail.com,2000-07-30,Can Tho,0.9,9.1,0.0,students_202601191651.txt,,3.33,Yếu
SV612,Ngoc F Le,le.ngocf.612@gmail.com,2005-02-20,Unknown,2.5,0.6,9.4,students_202601191651.txt,,4.17,Yếu
SV613,Van C Vu,vu.vanc.613@gmail.com,2005-01-31,Nghe An,8.6,6.8,7.3,students_202601191651.txt,,7.57,Khá
SV614,Duc H Trinh,fake_email_614@not-exist-domain.com,2003-03-14,Can Tho,2.8,8.9,0.0,students_202601191651.txt,,3.9,Yếu
SV615,Thi B Pham,fake_email_615@not-exist-domain.com,2007-09-01,Ha Noi,0.3,1.3,0.0,students_202601191651.txt,,0.53,Yếu
SV616,Thi B Dang,dang.thib.616@gmail.com,2007-04-17,Da Nang,7.2,9.4,2.6,students_202601191651.txt,,6.4,Trung Bình
SV617,Thi B Vu,vu.thib.617@gmail.com,2001-02-12,Hai Phong,3.0,3.6,2.6,students_202601191651.txt,,3.07,Yếu
SV618,Duc H Trinh,trinh.duch.618@gmail.com,2005-08-25,Da Nang,3.6,3.9,2.1,students_202601191651.txt,,3.2,Yếu
SV619,Minh E Le,le.minhe.619@gmail.com,2007-07-14,Hai Phong,3.5,3.5,9.1,students_202601191651.txt,,5.37,Trung Bình
SV620,Ngoc F Nguyen,nguyen.ngocf.620@gmail.com,2005-10-07,Nghe An,6.0,7.5,4.1,students_202601191651.txt,,5.87,Trung Bình
SV621,Thi B Dang,dang.thib.621@gmail.com,2005-09-17,Da Nang,8.3,5.0,8.8,students_202601191651.txt,,7.37,Khá
SV622,Huu T Le,le.huut.622@gmail.com,2007-06-11,Unknown,6.3,7.3,7.0,students_202601191651.txt,,6.87,Khá
SV623,Ngoc F Tran,fake_email_623@not-exist-domain.com,2003-06-27,Tp.Hcm,1.4,2.8,7.7,students_202601191651.txt,,3.97,Yếu
SV624,Tuan G Vu,vu.tuang.624@gmail.com,2000-02-26,N/A,0.7,8.0,6.3,students_202601191651.txt,,5.0,Trung Bình
SV625,Van A Pham,pham.vana.625@gmail.com,2000-08-18,Son La,0.5,6.3,5.4,students_202601191651.txt,,4.07,Yếu
SV626,Van A Unknown,unknown.vana.626@gmail.com,2004-01-01,Unknown,3.7,1.1,0.0,students_202601191651.txt,,1.6,Yếu
SV627,Tieu I Le,fake_email_627@not-exist-domain.com,2001-11-12,Can Tho,1.0,2.9,3.2,students_202601191651.txt,,2.37,Yếu
SV628,Thi D Dang,fake_email_628@not-exist-domain.com,2003-09-14,Unknown,9.6,4.5,2.4,students_202601191651.txt,,5.5,Trung Bình
SV629,Duc H Dang,dang.duch.629@gmail.com,2003-07-13,Tp.Hcm,4.5,0.9,4.6,students_202601191651.txt,,3.33,Yếu
SV630,Thi B Vu,vu.thib.630@gmail.com,2003-05-07,Hai Phong,6.9,8.6,2.3,students_202601191651.txt,,5.93,Trung Bình
SV631,Huu T Dang,fake_email_631@not-exist-domain.com,2001-12-11,Hai Phong,5.0,1.1,9.9,students_202601191651.txt,,5.33,Trung Bình
SV632,Tieu I Nguyen,nguyen.tieui.632@gmail.com,2002-04-14,Tp.Hcm,6.6,5.9,9.0,students_202601191651.txt,,7.17,Khá
SV633,Thi D Bui,bui.thid.633@gmail.com,2001-12-09,Ha Noi,7.1,7.5,6.2,students_202601191651.txt,,6.93,Khá
SV634,Ngoc F Unknown,unknown.ngocf.634@gmail.com,2000-08-19,Son La,2.9,0.8,6.0,students_202601191651.txt,,3.23,Yếu
SV635,Duc H Nguyen,fake_email_635@not-exist-domain.com,2004-11-07,Son La,5.8,1.1,0.0,students_202601191651.txt,,2.3,Yếu
SV636,Thi B Pham,pham.thib.636@gmail.com,2006-03-13,Nghe An,7.7,8.2,0.6,students_202601191651.txt,,5.5,Trung Bình
SV637,Tuan G Dang,dang.tuang.637@gmail.com,2003-04-17,Thanh Hoa,1.5,3.1,2.8,students_202601191651.txt,,2.47,Yếu
SV638,Tieu I Hoang,hoang.tieui.638@gmail.com,2006-09-14,Ha Noi,7.2,4.0,8.4,students_202601191651.txt,,6.53,Khá
SV639,Van A Le,fake_email_639@not-exist-domain.com,2001-01-04,Unknown,4.7,4.2,5.5,students_202601191651.txt,,4.8,Yếu
SV640,Duc H Dinh,dinh.duch.640@gmail.com,2001-11-15,Hai Phong,7.2,5.3,7.8,students_202601191651.txt,,6.77,Khá
SV641,Minh E Pham,fake_email_641@not-exist-domain.com,2000-08-02,Hai Phong,6.5,3.4,4.7,students_202601191651.txt,,4.87,Yếu
SV642,Thi D Dinh,dinh.thid.642@gmail.com,2004-08-23,N/A,9.7,8.9,0.0,students_202601191651.txt,,6.2,Trung Bình
SV643,Thi B Le,fake_email_643@not-exist-domain.com,2001-08-13,Hai Phong,1.1,7.6,0.0,students_202601191651.txt,,2.9,Yếu
SV644,Tuan G Trinh,trinh.tuang.644@gmail.com,2005-10-20,Ha Noi,2.4,1.1,0.4,students_202601191651.txt,,1.3,Yếu
SV645,Van C Nguyen,nguyen.vanc.645@gmail.com,2002-04-02,Thanh Hoa,5.0,5.4,0.0,students_202601191651.txt,,3.47,Yếu
SV646,Minh E Pham,pham.minhe.646@gmail.com,2000-10-25,Da Nang,8.2,0.4,7.4,students_202601191651.txt,,5.33,Trung Bình
SV647,Minh E Unknown,fake_email_647@not-exist-domain.com,2003-06-22,Tp.Hcm,0.8,8.3,6.2,students_202601191651.txt,,5.1,Trung Bình
SV648,Ngoc F Tieu,tieu.ngocf.648@gmail.com,2002-01-29,Son La,7.7,7.3,1.0,students_202601191651.txt,,5.33,Trung Bình
SV649,Ngoc F Trinh,trinh.ngocf.649@gmail.com,2002-01-02,Hai Phong,7.7,8.3,8.2,students_202601191651.txt,,8.07,Giỏi
SV650,Tieu I Dinh,dinh.tieui.650@gmail.com,2003-06-17,N/A,1.4,9.0,1.4,students_202601191651.txt,,3.93,Yếu
SV651,Tieu I Hoang,fake_email_651@not-exist-domain.com,2003-12-29,Thanh Hoa,0.4,8.4,0.0,students_202601191651.txt,,2.93,Yếu
SV652,Tuan G Vu,vu.tuang.652@gmail.com,2005-05-07,Thanh Hoa,6.9,1.0,4.7,students_202601191651.txt,,4.2,Yếu
SV653,Van C Hoang,fake_email_653@not-exist-domain.com,2005-03-19,Nghe An,1.8,1.4,8.5,students_202601191651.txt,,3.9,Yếu
SV654,Van C Hoang,fake_email_654@not-exist-domain.com,2004-02-17,Da Nang,6.8,4.2,5.0,students_202601191651.txt,,5.33,Trung Bình
SV655,Van A Dang,dang.vana.655@gmail.com,2005-01-16,Nghe An,0.4,6.1,9.0,students_202601191651.txt,,5.17,Trung Bình
SV656,Thi D Pham,pham.thid.656@gmail.com,2007-02-20,Can Tho,2.8,1.0,0.0,students_202601191651.txt,,1.27,Yếu
SV657,Thi D Bui,bui.thid.657@gmail.com,2001-05-28,Unknown,0.5,7.9,8.6,students_202601191651.txt,,5.67,Trung Bình
SV658,Van A Dinh,dinh.vana.658@gmail.com,2000-05-16,Ha Noi,8.7,1.3,1.8,students_202601191651.txt,,3.93,Yếu
SV659,Thi D Nguyen,nguyen.thid.659@gmail.com,2003-01-21,Unknown,9.4,3.8,0.0,students_202601191651.txt,,4.4,Yếu
SV660,Thi B Pham,fake_email_660@not-exist-domain.com,2007-04-16,Thanh Hoa,6.7,4.5,1.5,students_202601191651.txt,,4.23,Yếu
SV661,Huu T Vu,fake_email_661@not-exist-domain.com,2007-05-06,Can Tho,4.0,5.2,0.0,students_202601191651.txt,,3.07,Yếu
SV662,Van C Vu,vu.vanc.662@gmail.com,2000-10-31,Son La,4.5,2.0,0.0,students_202601191651.txt,,2.17,Yếu
SV663,Tieu I Nguyen,nguyen.tieui.663@gmail.com,2007-04-05,Tp.Hcm,5.7,0.6,1.3,students_202601191651.txt,,2.53,Yếu
SV664,Minh E Tieu,tieu.minhe.664@gmail.com,2007-07-17,Tp.Hcm,2.2,7.6,3.8,students_202601191651.txt,,4.53,Yếu
SV665,Van A Pham,pham.vana.665@gmail.com,2000-11-03,Nghe An,0.5,2.8,6.1,students_202601191651.txt,,3.13,Yếu
SV666,Minh E Dang,fake_email_666@not-exist-domain.com,2004-02-20,Tp.Hcm,3.2,1.0,0.1,students_202601191651.txt,,1.43,Yếu
SV667,Van A Pham,pham.vana.667@gmail.com,2002-08-05,Son La,6.0,2.9,2.5,students_202601191651.txt,,3.8,Yếu
SV668,Thi D Dinh,fake_email_668@not-exist-domain.com,2001-12-10,Hai Phong,3.8,6.7,9.0,students_202601191651.txt,,6.5,Khá
SV669,Van A Le,le.vana.669@gmail.com,2004-05-29,Ha Noi,9.4,7.6,7.3,students_202601191651.txt,,8.1,Giỏi
SV670,Tuan G Le,le.tuang.670@gmail.com,2006-03-23,Hai Phong,0.4,3.7,9.8,students_202601191651.txt,,4.63,Yếu
SV671,Van A Tieu,fake_email_671@not-exist-domain.com,2000-08-08,Da Nang,7.3,4.4,7.9,students_202601191651.txt,,6.53,Khá
SV672,Van A Pham,pham.vana.672@gmail.com,2005-09-17,Can Tho,5.0,3.9,3.3,students_202601191651.txt,,4.07,Yếu
SV673,Duc H Unknown,unknown.duch.673@gmail.com,2007-07-13,Tp.Hcm,4.9,8.3,0.0,students_202601191651.txt,,4.4,Yếu
SV674,Thi D Dinh,fake_email_674@not-exist-domain.com,2006-03-03,Can Tho,4.9,7.5,2.0,students_202601191651.txt,,4.8,Yếu
SV675,Duc H Nguyen,nguyen.duch.675@gmail.com,2001-05-14,Unknown,5.1,4.2,7.7,students_202601191651.txt,,5.67,Trung Bình
SV676,Tieu I Dinh,dinh.tieui.676@gmail.com,2006-04-16,Tp.Hcm,5.9,0.1,0.5,students_202601191651.txt,,2.17,Yếu
SV677,Tieu I Nguyen,nguyen.tieui.677@gmail.com,2003-11-01,Nghe An,2.4,3.4,7.8,students_202601191651.txt,,4.53,Yếu
SV678,Tieu I Pham,pham.tieui.678@gmail.com,2007-11-21,Da Nang,3.1,4.9,1.3,students_202601191651.txt,,3.1,Yếu
SV679,Huu T Dang,fake_email_679@not-exist-domain.com,2001-03-22,Can Tho,4.7,8.2,2.7,students_202601191651.txt,,5.2,Trung Bình
SV680,Huu T Le,le.huut.680@gmail.com,2000-12-21,Can Tho,7.1,9.3,3.3,students_202601191651.txt,,6.57,Khá
SV681,Ngoc F Pham,pham.ngocf.681@gmail.com,2000-08-25,N/A,9.5,1.4,0.0,students_202601191651.txt,,3.63,Yếu
SV682,Huu T Bui,bui.huut.682@gmail.com,2007-02-22,Unknown,2.9,3.5,3.5,students_202601191651.txt,,3.3,Yếu
SV683,Minh E Le,le.minhe.683@gmail.com,2005-01-29,Hai Phong,4.2,5.9,1.0,students_202601191651.txt,,3.7,Yếu
SV684,Tieu I Tieu,fake_email_684@not-exist-domain.com,2005-03-01,Thanh Hoa,3.0,2.2,4.5,students_202601191651.txt,,3.23,Yếu
SV685,Minh E Dang,dang.minhe.685@gmail.com,2006-04-15,Unknown,0.2,9.1,9.0,students_202601191651.txt,,6.1,Trung Bình
SV686,Huu T Unknown,unknown.huut.686@gmail.com,2000-12-08,Hai Phong,4.9,5.3,0.0,students_202601191651.txt,,3.4,Yếu
SV687,Thi B Le,le.thib.687@gmail.com,2005-02-19,Tp.Hcm,1.0,1.9,6.4,students_202601191651.txt,,3.1,Yếu
SV688,Ngoc F Tieu,tieu.ngocf.688@gmail.com,2005-05-15,Hai Phong,7.9,6.0,5.7,students_202601191651.txt,,6.53,Khá
SV689,Tuan G Unknown,fake_email_689@not-exist-domain.com,2000-04-04,Thanh Hoa,2.4,7.1,6.9,students_202601191651.txt,,5.47,Trung Bình
SV690,Duc H Dang,fake_email_690@not-exist-domain.com,2007-08-28,Hai Phong,5.0,8.6,0.1,students_202601191651.txt,,4.57,Yếu
SV691,Tuan G Dang,dang.tuang.691@gmail.com,2004-12-12,Hai Phong,0.5,0.3,1.6,students_202601191651.txt,,0.8,Yếu
SV692,Thi D Nguyen,nguyen.thid.692@gmail.com,2006-01-13,Ha Noi,2.0,1.8,0.6,students_202601191651.txt,,1.47,Yếu
SV693,Duc H Bui,fake_email_693@not-exist-domain.com,2006-05-20,Nghe An,2.7,5.0,0.4,students_202601191651.txt,,2.7,Yếu
SV694,Huu T Tieu,tieu.huut.694@gmail.com,2003-10-22,Nghe An,5.4,9.1,1.0,students_202601191651.txt,,5.17,Trung Bình
SV695,Thi B Tran,tran.thib.695@gmail.com,2007-05-24,Unknown,6.2,5.8,7.9,students_202601191651.txt,,6.63,Khá
SV696,Thi D Tran,tran.thid.696@gmail.com,2005-01-21,Unknown,7.7,1.2,9.9,students_202601191651.txt,,6.27,Trung Bình
SV697,Van C Vu,fake_email_697@not-exist-domain.com,2000-05-06,Thanh Hoa,5.0,2.9,5.8,students_202601191651.txt,,4.57,Yếu
SV698,Minh E Bui,fake_email_698@not-exist-domain.com,2006-07-24,Da Nang,0.4,1.4,0.0,students_202601191651.txt,,0.6,Yếu
SV699,Van A Vu,vu.vana.699@gmail.com,2000-12-25,N/A,8.3,3.7,7.1,students_202601191651.txt,,6.37,Trung Bình
SV700,Tuan G Bui,fake_email_700@not-exist-domain.com,2001-07-22,Son La,9.2,1.1,8.8,students_202601191651.txt,,6.37,Trung Bình
SV701,Van C Pham,fake_email_701@not-exist-domain.com,2001-03-13,Hai Phong,2.8,0.5,3.5,students_202601191651.txt,,2.27,Yếu
SV702,Tieu I Pham,pham.tieui.702@gmail.com,2000-05-03,Hai Phong,8.3,4.5,5.1,students_202601191651.txt,,5.97,Trung Bình
SV703,Huu T Hoang,fake_email_703@not-exist-domain.com,2003-01-15,Hai Phong,9.6,6.6,9.9,students_202601191651.txt,,8.7,Giỏi
SV704,Tieu I Dinh,fake_email_704@not-exist-domain.com,2006-04-28,Hai Phong,4.5,4.1,9.4,students_202601191651.txt,,6.0,Trung Bình
SV705,Thi B Unknown,fake_email_705@not-exist-domain.com,2005-03-16,Son La,3.3,3.2,2.5,students_202601191651.txt,,3.0,Yếu
SV706,Duc H Vu,vu.duch.706@gmail.com,2005-07-26,Can Tho,5.0,9.0,4.9,students_202601191651.txt,,6.3,Trung Bình
SV707,Tieu I Pham,pham.tieui.707@gmail.com,2004-05-02,N/A,2.3,8.3,0.0,students_202601191651.txt,,3.53,Yếu
SV708,Tieu I Tieu,tieu.tieui.708@gmail.com,2001-12-24,Can Tho,7.0,7.7,2.4,students_202601191651.txt,,5.7,Trung Bình
SV709,Tuan G Nguyen,fake_email_709@not-exist-domain.com,2004-09-26,Unknown,9.0,1.0,2.9,students_202601191651.txt,,4.3,Yếu
SV710,Van C Unknown,unknown.vanc.710@gmail.com,2000-01-22,Da Nang,0.7,5.5,3.4,students_202601191651.txt,,3.2,Yếu
SV711,Tieu I Nguyen,nguyen.tieui.711@gmail.com,2003-07-12,Tp.Hcm,0.0,9.6,4.0,students_202601191651.txt,,4.53,Yếu
SV712,Duc H Tieu,fake_email_712@not-exist-domain.com,2006-08-21,Tp.Hcm,0.0,8.6,8.2,students_202601191651.txt,,5.6,Trung Bình
SV713,Minh E Hoang,hoang.minhe.713@gmail.com,2000-10-05,Hai Phong,8.7,3.1,0.0,students_202601191651.txt,,3.93,Yếu
SV714,Thi D Bui,bui.thid.714@gmail.com,2004-11-03,Can Tho,3.0,3.3,0.0,students_202601191651.txt,,2.1,Yếu
SV715,Tuan G Hoang,hoang.tuang.715@gmail.com,2006-02-13,Nghe An,1.0,9.5,6.5,students_202601191651.txt,,5.67,Trung Bình
SV716,Van C Pham,fake_email_716@not-exist-domain.com,2002-08-25,Ha Noi,5.8,1.6,4.1,students_202601191651.txt,,3.83,Yếu
SV717,Minh E Tran,tran.minhe.717@gmail.com,2001-07-13,Ha Noi,7.1,1.6,6.4,students_202601191651.txt,,5.03,Trung Bình
SV718,Van A Dang,dang.vana.718@gmail.com,2004-06-20,Hai Phong,3.9,3.0,9.2,students_202601191651.txt,,5.37,Trung Bình
SV719,Huu T Dinh,fake_email_719@not-exist-domain.com,2004-07-13,Son La,4.4,6.3,9.0,students_202601191651.txt,,6.57,Khá
SV720,Thi D Tieu,fake_email_720@not-exist-domain.com,2003-03-24,Hai Phong,8.3,0.7,2.2,students_202601191651.txt,,3.73,Yếu
SV721,Van A Vu,fake_email_721@not-exist-domain.com,2007-05-24,Tp.Hcm,2.8,9.6,3.0,students_202601191651.txt,,5.13,Trung Bình
SV722,Van A Pham,pham.vana.722@gmail.com,2006-10-23,Unknown,0.6,7.4,0.0,students_202601191651.txt,,2.67,Yếu
SV723,Duc H Hoang,hoang.duch.723@gmail.com,2003-01-24,Hai Phong,7.5,8.2,0.0,students_202601191651.txt,,5.23,Trung Bình
SV724,Tieu I Vu,vu.tieui.724@gmail.com,2004-06-11,Tp.Hcm,4.7,9.3,3.5,students_202601191651.txt,,5.83,Trung Bình
SV725,Ngoc F Pham,pham.ngocf.725@gmail.com,2004-05-15,Tp.Hcm,5.0,4.4,7.8,students_202601191651.txt,,5.73,Trung Bình
SV726,Ngoc F Tran,fake_email_726@not-exist-domain.com,2004-10-17,Tp.Hcm,4.9,0.8,9.8,students_202601191651.txt,,5.17,Trung Bình
SV727,Thi D Hoang,fake_email_727@not-exist-domain.com,2002-11-03,Tp.Hcm,4.1,7.1,3.6,students_202601191651.txt,,4.93,Yếu
SV728,Van A Dinh,dinh.vana.728@gmail.com,2001-10-28,Hai Phong,7.8,2.0,0.0,students_202601191651.txt,,3.27,Yếu
SV729,Ngoc F Nguyen,nguyen.ngocf.729@gmail.com,2002-05-21,Hai Phong,1.8,5.5,2.9,students_202601191651.txt,,3.4,Yếu
SV730,Huu T Trinh,trinh.huut.730@gmail.com,2006-05-28,Can Tho,2.9,1.2,0.5,students_202601191651.txt,,1.53,Yếu
SV731,Duc H Vu,vu.duch.731@gmail.com,2003-05-20,Unknown,7.4,2.9,7.0,students_202601191651.txt,,5.77,Trung Bình
SV732,Ngoc F Pham,pham.ngocf.732@gmail.com,2007-01-03,Unknown,0.6,4.3,2.4,students_202601191651.txt,,2.43,Yếu
SV733,Minh E Dang,dang.minhe.733@gmail.com,2000-01-30,Nghe An,1.6,5.8,0.0,students_202601191651.txt,,2.47,Yếu
SV734,Van A Tieu,fake_email_734@not-exist-domain.com,2000-09-23,N/A,0.5,9.1,4.5,students_202601191651.txt,,4.7,Yếu
SV735,Thi D Unknown,unknown.thid.735@gmail.com,2004-08-29,Hai Phong,4.6,0.8,0.0,students_202601191651.txt,,1.8,Yếu
SV736,Minh E Le,fake_email_736@not-exist-domain.com,2003-12-30,Tp.Hcm,1.3,5.0,4.9,students_202601191651.txt,,3.73,Yếu
SV737,Van C Dang,fake_email_737@not-exist-domain.com,2003-09-07,Unknown,9.6,9.1,0.0,students_202601191651.txt,,6.23,Trung Bình
SV738,Huu T Dang,dang.huut.738@gmail.com,2004-08-19,Hai Phong,6.3,6.7,8.2,students_202601191651.txt,,7.07,Khá
SV739,Thi D Nguyen,nguyen.thid.739@gmail.com,2001-07-07,Nghe An,0.1,8.3,7.2,students_202601191651.txt,,5.2,Trung Bình
SV740,Minh E Unknown,unknown.minhe.740@gmail.com,2005-12-12,Son La,2.0,6.1,0.0,students_202601191651.txt,,2.7,Yếu
SV741,Duc H Pham,pham.duch.741@gmail.com,2002-11-30,Thanh Hoa,7.6,1.3,1.8,students_202601191651.txt,,3.57,Yếu
SV742,Thi D Trinh,trinh.thid.742@gmail.com,2005-11-28,Thanh Hoa,2.1,6.7,0.0,students_202601191651.txt,,2.93,Yếu
SV743,Thi B Unknown,unknown.thib.743@gmail.com,2006-02-06,Tp.Hcm,0.9,7.6,7.3,students_202601191651.txt,,5.27,Trung Bình
SV744,Tuan G Dinh,dinh.tuang.744@gmail.com,2007-10-12,Son La,6.8,3.6,1.3,students_202601191651.txt,,3.9,Yếu
SV745,Tieu I Pham,fake_email_745@not-exist-domain.com,2004-04-05,Tp.Hcm,3.2,8.7,9.9,students_202601191651.txt,,7.27,Khá
SV746,Ngoc F Pham,pham.ngocf.746@gmail.com,2007-05-03,Nghe An,8.7,8.7,0.7,students_202601191651.txt,,6.03,Trung Bình
SV747,Thi D Dinh,dinh.thid.747@gmail.com,2007-03-12,Tp.Hcm,9.1,6.8,1.9,students_202601191651.txt,,5.93,Trung Bình
SV748,Ngoc F Tieu,tieu.ngocf.748@gmail.com,2005-12-01,N/A,6.4,1.0,5.2,students_202601191651.txt,,4.2,Yếu
SV749,Minh E Tieu,tieu.minhe.749@gmail.com,2001-06-12,Thanh Hoa,3.6,9.4,9.4,students_202601191651.txt,,7.47,Khá
